MISSION ELAPSED TIME (mins),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34
12662.16998,-58100,-31300,-42000,2.62,0.967,0.787,22666.29909,0,,0,,0,,1,133931.1154
12663.16998,-57900,-31200,-41900,2.62,0.969,0.789,22666.29909,0,,0,,0,,1,133931.1154
12664.16998,-57800,-31200,-41900,2.63,0.97,0.791,22666.29909,0,,0,,0,,1,133931.1154
12665.16998,-57600,-31100,-41800,2.63,0.972,0.793,22666.29909,0,,0,,0,,1,133931.1154
12666.16998,-57400,-31000,-41800,2.63,0.974,0.795,22666.29909,0,,0,,0,,1,133931.1154
12667.16998,-57300,-31000,-41700,2.63,0.975,0.798,22666.29909,0,,0,,0,,1,133931.1154
12668.16998,-57100,-30900,-41700,2.64,0.977,0.8,22666.29909,0,,0,,0,,1,133931.1154
12669.16998,-57000,-30900,-41600,2.64,0.978,0.802,22666.29909,0,,0,,0,,1,133931.1154
12670.16998,-56800,-30800,-41600,2.64,0.98,0.804,22666.29909,0,,0,,0,,1,133931.1154
12671.16998,-56600,-30800,-41500,2.65,0.982,0.806,22666.29909,0,,0,,0,,1,133931.1154
12672.16998,-56500,-30700,-41500,2.65,0.983,0.808,22666.29909,0,,0,,0,,1,133931.1154
12673.16998,-56300,-30600,-41500,2.65,0.985,0.811,22666.29909,0,,0,,0,,1,133931.1154
12674.16998,-56200,-30600,-41400,2.65,0.987,0.813,22666.29909,0,,0,,0,,1,133931.1154
12675.16998,-56000,-30500,-41400,2.66,0.988,0.815,22666.29909,0,,0,,0,,1,133931.1154
12676.16998,-55800,-30500,-41300,2.66,0.99,0.817,22666.29909,0,,0,,0,,1,133931.1154
12677.16998,-55700,-30400,-41300,2.66,0.992,0.82,22666.29909,0,,0,,0,,1,133931.1154
12678.16998,-55500,-30300,-41200,2.67,0.993,0.822,22666.29909,0,,0,,0,,1,133931.1154
12679.16998,-55400,-30300,-41200,2.67,0.995,0.824,22666.29909,0,,0,,0,,1,133931.1154
12680.16998,-55200,-30200,-41100,2.67,0.997,0.827,22666.29909,0,,0,,0,,1,133931.1154
12681.16998,-55000,-30200,-41100,2.68,0.998,0.829,22666.29909,0,,0,,0,,1,133931.1154
12682.16998,-54900,-30100,-41000,2.68,1,0.831,22666.29909,0,,0,,0,,1,133931.1154
12683.16998,-54700,-30000,-41000,2.68,1,0.834,22666.29909,0,,0,,0,,1,133931.1154
12684.16998,-54600,-30000,-40900,2.69,1,0.836,22666.29909,0,,0,,0,,1,133931.1154
12685.16998,-54400,-29900,-40900,2.69,1.01,0.838,22666.29909,0,,0,,0,,1,133931.1154
12686.16998,-54200,-29900,-40800,2.69,1.01,0.841,22666.29909,0,,0,,0,,1,133931.1154
12687.16998,-54100,-29800,-40800,2.7,1.01,0.843,22666.29909,0,,0,,0,,1,133931.1154
12688.16998,-53900,-29700,-40700,2.7,1.01,0.845,22666.29909,0,,0,,0,,1,133931.1154
12689.16998,-53800,-29700,-40700,2.7,1.01,0.848,22666.29909,0,,0,,0,,1,133931.1154
12690.16998,-53600,-29600,-40600,2.71,1.01,0.85,22666.29909,0,,0,,0,,1,133931.1154
12691.16998,-53400,-29600,-40600,2.71,1.02,0.853,22666.29909,0,,0,,0,,1,133931.1154
12692.16998,-53300,-29500,-40500,2.71,1.02,0.855,22666.29909,0,,0,,0,,1,133931.1154
12693.16998,-53100,-29400,-40400,2.71,1.02,0.858,22666.29909,0,,0,,0,,1,133931.1154
12694.16998,-52900,-29400,-40400,2.72,1.02,0.86,22666.29909,0,,0,,0,,1,133931.1154
12695.16998,-52800,-29300,-40300,2.72,1.02,0.863,22666.29909,0,,0,,0,,1,133931.1154
12696.16998,-52600,-29200,-40300,2.72,1.02,0.865,22666.29909,0,,0,,0,,1,133931.1154
12697.16998,-52500,-29200,-40200,2.73,1.03,0.868,22666.29909,0,,0,,0,,1,133931.1154
12698.16998,-52300,-29100,-40200,2.73,1.03,0.87,22666.29909,0,,0,,0,,1,133931.1154
12699.16998,-52100,-29100,-40100,2.73,1.03,0.873,22666.29909,0,,0,,0,,1,133931.1154
12700.16998,-52000,-29000,-40100,2.74,1.03,0.876,22666.29909,0,,0,,0,,1,133931.1154
12701.16998,-51800,-28900,-40000,2.74,1.03,0.878,22666.29909,0,,0,,0,,1,133931.1154
12702.16998,-51600,-28900,-40000,2.74,1.04,0.881,22666.29909,0,,0,,0,,1,133931.1154
12703.16998,-51500,-28800,-39900,2.75,1.04,0.883,22666.29909,0,,0,,0,,1,133931.1154
12704.16998,-51300,-28800,-39900,2.75,1.04,0.886,22666.29909,0,,0,,0,,1,133931.1154
12705.16998,-51100,-28700,-39800,2.76,1.04,0.889,22666.29909,0,,0,,0,,1,133931.1154
12706.16998,-51000,-28600,-39800,2.76,1.04,0.891,22666.29909,0,,0,,0,,1,133931.1154
12707.16998,-50800,-28600,-39700,2.76,1.05,0.894,22666.29909,0,,0,,0,,1,133931.1154
12708.16998,-50600,-28500,-39700,2.77,1.05,0.897,22666.29909,0,,0,,0,,1,133931.1154
12709.16998,-50500,-28400,-39600,2.77,1.05,0.9,22666.29909,0,,0,,0,,1,133931.1154
12710.16998,-50300,-28400,-39600,2.77,1.05,0.902,22666.29909,0,,0,,0,,1,133931.1154
12711.16998,-50100,-28300,-39500,2.78,1.05,0.905,22666.29909,0,,0,,0,,1,133931.1154
12712.16998,-50000,-28200,-39400,2.78,1.06,0.908,22666.29909,0,,0,,0,,1,133931.1154
12713.16998,-49800,-28200,-39400,2.78,1.06,0.911,22666.29909,0,,0,,0,,1,133931.1154
12714.16998,-49600,-28100,-39300,2.79,1.06,0.913,22666.29909,0,,0,,0,,1,133931.1154
12715.16998,-49500,-28100,-39300,2.79,1.06,0.916,22666.29909,0,,0,,0,,1,133931.1154
12716.16998,-49300,-28000,-39200,2.79,1.06,0.919,22666.29909,0,,0,,0,,1,133931.1154
12717.16998,-49100,-27900,-39200,2.8,1.07,0.922,22666.29909,0,,0,,0,,1,133931.1154
12718.16998,-49000,-27900,-39100,2.8,1.07,0.925,22666.29909,0,,0,,0,,1,133931.1154
12719.16998,-48800,-27800,-39100,2.8,1.07,0.928,22666.29909,0,,0,,0,,1,133931.1154
12720.16998,-48600,-27700,-39000,2.81,1.07,0.931,22666.29909,0,,0,,0,,1,133931.1154
12721.16998,-48500,-27700,-38900,2.81,1.07,0.934,22666.29909,0,,0,,0,,1,133931.1154
12722.16998,-48300,-27600,-38900,2.82,1.08,0.937,22666.29909,0,,0,,0,,1,133931.1154
12723.16998,-48100,-27500,-38800,2.82,1.08,0.94,22666.29909,0,,0,,0,,1,133931.1154
12724.16998,-48000,-27500,-38800,2.82,1.08,0.943,22666.29909,0,,0,,0,,1,133931.1154
12725.16998,-47800,-27400,-38700,2.83,1.08,0.946,22666.29909,0,,0,,0,,1,133931.1154
12726.16998,-47600,-27300,-38700,2.83,1.08,0.949,22666.29909,0,,0,,0,,1,133931.1154
12727.16998,-47500,-27300,-38600,2.83,1.09,0.952,22666.29909,0,,0,,0,,1,133931.1154
12728.16998,-47300,-27200,-38600,2.84,1.09,0.955,22666.29909,0,,0,,0,,1,133931.1154
12729.16998,-47100,-27200,-38500,2.84,1.09,0.958,22666.29909,0,,0,,0,,1,133931.1154
12730.16998,-46900,-27100,-38400,2.85,1.09,0.961,22666.29909,0,,0,,0,,1,133931.1154
12731.16998,-46800,-27000,-38400,2.85,1.1,0.964,22666.29909,0,,0,,0,,1,133931.1154
12732.16998,-46600,-27000,-38300,2.85,1.1,0.967,22666.29909,0,,0,,0,,1,133931.1154
12733.16998,-46400,-26900,-38300,2.86,1.1,0.971,22666.29909,0,,0,,0,,1,133931.1154
12734.16998,-46300,-26800,-38200,2.86,1.1,0.974,22666.29909,0,,0,,0,,1,133931.1154
12735.16998,-46100,-26800,-38100,2.87,1.1,0.977,22666.29909,0,,0,,0,,1,133931.1154
12736.16998,-45900,-26700,-38100,2.87,1.11,0.98,22666.29909,0,,0,,0,,1,133931.1154
12737.16998,-45700,-26600,-38000,2.87,1.11,0.984,22666.29909,0,,0,,0,,1,133931.1154
12738.16998,-45600,-26600,-38000,2.88,1.11,0.987,22666.29909,0,,0,,0,,1,133931.1154
12739.16998,-45400,-26500,-37900,2.88,1.11,0.99,22666.29909,0,,0,,0,,1,133931.1154
12740.16998,-45200,-26400,-37800,2.88,1.12,0.994,22666.29909,0,,0,,0,,1,133931.1154
12741.16998,-45000,-26400,-37800,2.89,1.12,0.997,22666.29909,0,,0,,0,,1,133931.1154
12742.16998,-44900,-26300,-37700,2.89,1.12,1,22666.29909,0,,0,,0,,1,133931.1154
12743.16998,-44700,-26200,-37700,2.9,1.12,1,22666.29909,0,,0,,0,,1,133931.1154
12744.16998,-44500,-26200,-37600,2.9,1.13,1.01,22666.29909,0,,0,,0,,1,133931.1154
12745.16998,-44400,-26100,-37500,2.91,1.13,1.01,22666.29909,0,,0,,0,,1,133931.1154
12746.16998,-44200,-26000,-37500,2.91,1.13,1.01,22666.29909,0,,0,,0,,1,133931.1154
12747.16998,-44000,-26000,-37400,2.91,1.13,1.02,22666.29909,0,,0,,0,,1,133931.1154
12748.16998,-43800,-25900,-37400,2.92,1.14,1.02,22666.29909,0,,0,,0,,1,133931.1154
12749.16998,-43700,-25800,-37300,2.92,1.14,1.02,22666.29909,0,,0,,0,,1,133931.1154
12750.16998,-43500,-25700,-37200,2.93,1.14,1.03,22666.29909,0,,0,,0,,1,133931.1154
12751.16998,-43300,-25700,-37200,2.93,1.14,1.03,22666.29909,0,,0,,0,,1,133931.1154
12752.16998,-43100,-25600,-37100,2.93,1.15,1.04,22666.29909,0,,0,,0,,1,133931.1154
12753.16998,-42900,-25500,-37100,2.94,1.15,1.04,22666.29909,0,,0,,0,,1,133931.1154
12754.16998,-42800,-25500,-37000,2.94,1.15,1.04,22666.29909,0,,0,,0,,1,133931.1154
12755.16998,-42600,-25400,-36900,2.95,1.15,1.05,22666.29909,0,,0,,0,,1,133931.1154
12756.16998,-42400,-25300,-36900,2.95,1.16,1.05,22666.29909,0,,0,,0,,1,133931.1154
12757.16998,-42200,-25300,-36800,2.96,1.16,1.05,22666.29909,0,,0,,0,,1,133931.1154
12758.16998,-42100,-25200,-36700,2.96,1.16,1.06,22666.29909,0,,0,,0,,1,133931.1154
12759.16998,-41900,-25100,-36700,2.96,1.16,1.06,22666.29909,0,,0,,0,,1,133931.1154
12760.16998,-41700,-25100,-36600,2.97,1.17,1.07,22666.29909,0,,0,,0,,1,133931.1154
12761.16998,-41500,-25000,-36600,2.97,1.17,1.07,22666.29909,0,,0,,0,,1,133931.1154
12762.16998,-41400,-24900,-36500,2.98,1.17,1.07,22666.29909,0,,0,,0,,1,133931.1154
12763.16998,-41200,-24800,-36400,2.98,1.17,1.08,22666.29909,0,,0,,0,,1,133931.1154
12764.16998,-41000,-24800,-36400,2.99,1.18,1.08,22666.29909,0,,0,,0,,1,133931.1154
12765.16998,-40800,-24700,-36300,2.99,1.18,1.09,22666.29909,0,,0,,0,,1,133931.1154
12766.16998,-40600,-24600,-36200,3,1.18,1.09,22666.29909,0,,0,,0,,1,133931.1154
12767.16998,-40500,-24600,-36200,3,1.19,1.09,22666.29909,0,,0,,0,,1,133931.1154
12768.16998,-40300,-24500,-36100,3.01,1.19,1.1,22666.29909,0,,0,,0,,1,133931.1154
12769.16998,-40100,-24400,-36000,3.01,1.19,1.1,22666.29909,0,,0,,0,,1,133931.1154
12770.16998,-39900,-24300,-36000,3.01,1.19,1.11,22666.29909,0,,0,,0,,1,133931.1154
12771.16998,-39700,-24300,-35900,3.02,1.2,1.11,22666.29909,0,,0,,0,,1,133931.1154
12772.16998,-39600,-24200,-35800,3.02,1.2,1.11,22666.29909,0,,0,,0,,1,133931.1154
12773.16998,-39400,-24100,-35800,3.03,1.2,1.12,22666.29909,0,,0,,0,,1,133931.1154
12774.16998,-39200,-24100,-35700,3.03,1.2,1.12,22666.29909,0,,0,,0,,1,133931.1154
12775.16998,-39000,-24000,-35600,3.04,1.21,1.13,22666.29909,0,,0,,0,,1,133931.1154
12776.16998,-38800,-23900,-35600,3.04,1.21,1.13,22666.29909,0,,0,,0,,1,133931.1154
12777.16998,-38600,-23800,-35500,3.05,1.21,1.14,22666.29909,0,,0,,0,,1,133931.1154
12778.16998,-38500,-23800,-35400,3.05,1.22,1.14,22666.29909,0,,0,,0,,1,133931.1154
12779.16998,-38300,-23700,-35400,3.06,1.22,1.15,22666.29909,0,,0,,0,,1,133931.1154
12780.16998,-38100,-23600,-35300,3.06,1.22,1.15,22666.29909,0,,0,,0,,1,133931.1154
12781.16998,-37900,-23600,-35200,3.07,1.23,1.15,22666.29909,0,,0,,0,,1,133931.1154
12782.16998,-37700,-23500,-35100,3.07,1.23,1.16,22666.29909,0,,0,,0,,1,133931.1154
12783.16998,-37500,-23400,-35100,3.08,1.23,1.16,22666.29909,0,,0,,0,,1,133931.1154
12784.16998,-37400,-23300,-35000,3.08,1.24,1.17,22666.29909,0,,0,,0,,1,133931.1154
12785.16998,-37200,-23300,-34900,3.09,1.24,1.17,22666.29909,0,,0,,0,,1,133931.1154
12786.16998,-37000,-23200,-34900,3.09,1.24,1.18,22666.29909,0,,0,,0,,1,133931.1154
12787.16998,-36800,-23100,-34800,3.1,1.24,1.18,22666.29909,0,,0,,0,,1,133931.1154
12788.16998,-36600,-23000,-34700,3.1,1.25,1.19,22666.29909,0,,0,,0,,1,133931.1154
12789.16998,-36400,-23000,-34700,3.11,1.25,1.19,22666.29909,0,,0,,0,,1,133931.1154
12790.16998,-36200,-22900,-34600,3.11,1.25,1.2,22666.29909,0,,0,,0,,1,133931.1154
12791.16998,-36100,-22800,-34500,3.12,1.26,1.2,22666.29909,0,,0,,0,,1,133931.1154
12792.16998,-35900,-22700,-34400,3.12,1.26,1.21,22666.29909,0,,0,,0,,1,133931.1154
12793.16998,-35700,-22700,-34400,3.13,1.26,1.21,22666.29909,0,,0,,0,,1,133931.1154
12794.16998,-35500,-22600,-34300,3.13,1.27,1.22,22666.29909,0,,0,,0,,1,133931.1154
12795.16998,-35300,-22500,-34200,3.14,1.27,1.22,22666.29909,0,,0,,0,,1,133931.1154
12796.16998,-35100,-22400,-34100,3.14,1.27,1.23,22666.29909,0,,0,,0,,1,133931.1154
12797.16998,-34900,-22300,-34100,3.15,1.28,1.23,22666.29909,0,,0,,0,,1,133931.1154
12798.16998,-34700,-22300,-34000,3.16,1.28,1.24,22666.29909,0,,0,,0,,1,133931.1154
12799.16998,-34500,-22200,-33900,3.16,1.28,1.24,22666.29909,0,,0,,0,,1,133931.1154
12800.16998,-34400,-22100,-33800,3.17,1.29,1.25,22666.29909,0,,0,,0,,1,133931.1154
12801.16998,-34200,-22000,-33800,3.17,1.29,1.25,22666.29909,0,,0,,0,,1,133931.1154
12802.16998,-34000,-22000,-33700,3.18,1.3,1.26,22666.29909,0,,0,,0,,1,133931.1154
12803.16998,-33800,-21900,-33600,3.18,1.3,1.27,22666.29909,0,,0,,0,,1,133931.1154
12804.16998,-33600,-21800,-33500,3.19,1.3,1.27,22666.29909,0,,0,,0,,1,133931.1154
12805.16998,-33400,-21700,-33500,3.19,1.31,1.28,22666.29909,0,,0,,0,,1,133931.1154
12806.16998,-33200,-21700,-33400,3.2,1.31,1.28,22666.29909,0,,0,,0,,1,133931.1154
12807.16998,-33000,-21600,-33300,3.21,1.31,1.29,22666.29909,0,,0,,0,,1,133931.1154
12808.16998,-32800,-21500,-33200,3.21,1.32,1.29,22666.29909,0,,0,,0,,1,133931.1154
12809.16998,-32600,-21400,-33200,3.22,1.32,1.3,22666.29909,0,,0,,0,,1,133931.1154
12810.16998,-32400,-21300,-33100,3.22,1.33,1.31,22666.29909,0,,0,,0,,1,133931.1154
12811.16998,-32200,-21300,-33000,3.23,1.33,1.31,22666.29909,0,,0,,0,,1,133931.1154
12812.16998,-32100,-21200,-32900,3.23,1.33,1.32,22666.29909,0,,0,,0,,1,133931.1154
12813.16998,-31900,-21100,-32800,3.24,1.34,1.32,22666.29909,0,,0,,0,,1,133931.1154
12814.16998,-31700,-21000,-32800,3.25,1.34,1.33,22666.29909,0,,0,,0,,1,133931.1154
12815.16998,-31500,-20900,-32700,3.25,1.34,1.34,22666.29909,0,,0,,0,,1,133931.1154
12816.16998,-31300,-20900,-32600,3.26,1.35,1.34,22666.29909,0,,0,,0,,1,133931.1154
12817.16998,-31100,-20800,-32500,3.26,1.35,1.35,22666.29909,0,,0,,0,,1,133931.1154
12818.16998,-30900,-20700,-32400,3.27,1.36,1.36,22666.29909,0,,0,,0,,1,133931.1154
12819.16998,-30700,-20600,-32400,3.28,1.36,1.36,22666.29909,0,,0,,0,,1,133931.1154
12820.16998,-30500,-20500,-32300,3.28,1.37,1.37,22666.29909,0,,0,,0,,1,133931.1154
12821.16998,-30300,-20400,-32200,3.29,1.37,1.38,22666.29909,0,,0,,0,,1,133931.1154
12822.16998,-30100,-20400,-32100,3.3,1.37,1.38,22666.29909,0,,0,,0,,1,133931.1154
12823.16998,-29900,-20300,-32000,3.3,1.38,1.39,22666.29909,0,,0,,0,,1,133931.1154
12824.16998,-29700,-20200,-31900,3.31,1.38,1.4,22666.29909,0,,0,,0,,1,133931.1154
12825.16998,-29500,-20100,-31900,3.31,1.39,1.4,22666.29909,0,,0,,0,,1,133931.1154
12826.16998,-29300,-20000,-31800,3.32,1.39,1.41,22666.29909,0,,0,,0,,1,133931.1154
12827.16998,-29100,-19900,-31700,3.33,1.4,1.42,22666.29909,0,,0,,0,,1,133931.1154
12828.16998,-28900,-19900,-31600,3.33,1.4,1.42,22666.29909,0,,0,,0,,1,133931.1154
12829.16998,-28700,-19800,-31500,3.34,1.4,1.43,22666.29909,0,,0,,0,,1,133931.1154
12830.16998,-28500,-19700,-31400,3.35,1.41,1.44,22666.29909,0,,0,,0,,1,133931.1154
12831.16998,-28300,-19600,-31400,3.35,1.41,1.45,22666.29909,0,,0,,0,,1,133931.1154
12832.16998,-28100,-19500,-31300,3.36,1.42,1.45,22666.29909,0,,0,,0,,1,133931.1154
12833.16998,-27900,-19400,-31200,3.37,1.42,1.46,22666.29909,0,,0,,0,,1,133931.1154
12834.16998,-27700,-19400,-31100,3.37,1.43,1.47,22666.29909,0,,0,,0,,1,133931.1154
12835.16998,-27500,-19300,-31000,3.38,1.43,1.48,22666.29909,0,,0,,0,,1,133931.1154
12836.16998,-27300,-19200,-30900,3.39,1.44,1.48,22666.29909,0,,0,,0,,1,133931.1154
12837.16998,-27100,-19100,-30800,3.4,1.44,1.49,22666.29909,0,,0,,0,,1,133931.1154
12838.16998,-26900,-19000,-30700,3.4,1.45,1.5,22666.29909,0,,0,,0,,1,133931.1154
12839.16998,-26700,-18900,-30600,3.41,1.45,1.51,22666.29909,0,,0,,0,,1,133931.1154
12840.16998,-26500,-18800,-30600,3.42,1.46,1.52,22666.29909,0,,0,,0,,1,133931.1154
12841.16998,-26300,-18700,-30500,3.42,1.46,1.52,22666.29909,0,,0,,0,,1,133931.1154
12842.16998,-26100,-18700,-30400,3.43,1.47,1.53,22666.29909,0,,0,,0,,1,133931.1154
12843.16998,-25900,-18600,-30300,3.44,1.47,1.54,22666.29909,0,,0,,0,,1,133931.1154
12844.16998,-25600,-18500,-30200,3.45,1.48,1.55,22666.29909,0,,0,,0,,1,133931.1154
12845.16998,-25400,-18400,-30100,3.45,1.48,1.56,22666.29909,0,,0,,0,,1,133931.1154
12846.16998,-25200,-18300,-30000,3.46,1.49,1.57,22666.29909,0,,0,,0,,1,133931.1154
12847.16998,-25000,-18200,-29900,3.47,1.49,1.58,22666.29909,0,,0,,0,,1,133931.1154
12848.16998,-24800,-18100,-29800,3.48,1.5,1.58,22666.29909,0,,0,,0,,1,133931.1154
12849.16998,-24600,-18000,-29700,3.48,1.51,1.59,22666.29909,0,,0,,0,,1,133931.1154
12850.16998,-24400,-17900,-29600,3.49,1.51,1.6,22666.29909,0,,0,,0,,1,133931.1154
12851.16998,-24200,-17900,-29500,3.5,1.52,1.61,22666.29909,0,,0,,0,,1,133931.1154
12852.16998,-24000,-17800,-29400,3.51,1.52,1.62,22666.29909,0,,0,,0,,1,133931.1154
12853.16998,-23800,-17700,-29300,3.51,1.53,1.63,22666.29909,0,,0,,0,,1,133931.1154
12854.16998,-23600,-17600,-29200,3.52,1.53,1.64,22666.29909,0,,0,,0,,1,133931.1154
12855.16998,-23300,-17500,-29100,3.53,1.54,1.65,22666.29909,0,,0,,0,,1,133931.1154
12856.16998,-23100,-17400,-29000,3.54,1.55,1.66,22666.29909,0,,0,,0,,1,133931.1154
12857.16998,-22900,-17300,-28900,3.55,1.55,1.67,22666.29909,0,,0,,0,,1,133931.1154
12858.16998,-22700,-17200,-28800,3.55,1.56,1.68,22666.29909,0,,0,,0,,1,133931.1154
12859.16998,-22500,-17100,-28700,3.56,1.56,1.69,22666.29909,0,,0,,0,,1,133931.1154
12860.16998,-22300,-17000,-28600,3.57,1.57,1.7,22666.29909,0,,0,,0,,1,133931.1154
12861.16998,-22100,-16900,-28500,3.58,1.58,1.71,22666.29909,0,,0,,0,,1,133931.1154
12862.16998,-21900,-16800,-28400,3.59,1.58,1.72,22666.29909,0,,0,,0,,1,133931.1154
12863.16998,-21600,-16700,-28300,3.6,1.59,1.74,22666.29909,0,,0,,0,,1,133931.1154
12864.16998,-21400,-16600,-28200,3.6,1.6,1.75,22666.29909,0,,0,,0,,1,133931.1154
12865.16998,-21200,-16500,-28100,3.61,1.6,1.76,22666.29909,0,,0,,0,,1,133931.1154
12866.16998,-21000,-16400,-28000,3.62,1.61,1.77,22666.29909,0,,0,,0,,1,133931.1154
12867.16998,-20800,-16400,-27900,3.63,1.62,1.78,22666.29909,0,,0,,0,,1,133931.1154
12868.16998,-20600,-16300,-27800,3.64,1.62,1.79,22666.29909,0,,0,,0,,1,133931.1154
12869.16998,-20300,-16200,-27700,3.65,1.63,1.81,22666.29909,0,,0,,0,,1,133931.1154
12870.16998,-20100,-16100,-27600,3.66,1.64,1.82,22666.29909,0,,0,,0,,1,133931.1154
12871.16998,-19900,-16000,-27500,3.67,1.65,1.83,22666.29909,0,,0,,0,,1,133931.1154
12872.16998,-19700,-15900,-27400,3.67,1.65,1.84,22666.29909,0,,0,,0,,1,133931.1154
12873.16998,-19500,-15800,-27200,3.68,1.66,1.85,22666.29909,0,,0,,0,,1,133931.1154
12874.16998,-19200,-15700,-27100,3.69,1.67,1.87,22666.29909,0,,0,,0,,1,133931.1154
12875.16998,-19000,-15600,-27000,3.7,1.68,1.88,22666.29909,0,,0,,0,,1,133931.1154
12876.16998,-18800,-15500,-26900,3.71,1.68,1.89,22666.29909,0,,0,,0,,1,133931.1154
12877.16998,-18600,-15400,-26800,3.72,1.69,1.91,22666.29909,0,,0,,0,,1,133931.1154
12878.16998,-18300,-15300,-26700,3.73,1.7,1.92,22666.29909,0,,0,,0,,1,133931.1154
12879.16998,-18100,-15200,-26600,3.74,1.71,1.94,22666.29909,0,,0,,0,,1,133931.1154
12880.16998,-17900,-15100,-26400,3.75,1.71,1.95,22666.29909,0,,0,,0,,1,133931.1154
12881.16998,-17700,-14900,-26300,3.76,1.72,1.96,22666.29909,0,,0,,0,,1,133931.1154
12882.16998,-17400,-14800,-26200,3.77,1.73,1.98,22666.29909,0,,0,,0,,1,133931.1154
12883.16998,-17200,-14700,-26100,3.78,1.74,1.99,22666.29909,0,,0,,0,,1,133931.1154
12884.16998,-17000,-14600,-26000,3.79,1.75,2.01,22666.29909,0,,0,,0,,1,133931.1154
12885.16998,-16800,-14500,-25800,3.8,1.76,2.03,22666.29909,0,,0,,0,,1,133931.1154
12886.16998,-16500,-14400,-25700,3.81,1.77,2.04,22666.29909,0,,0,,0,,1,133931.1154
12887.16998,-16300,-14300,-25600,3.82,1.78,2.06,22666.29909,0,,0,,0,,1,133931.1154
12888.16998,-16100,-14200,-25500,3.83,1.78,2.07,22666.29909,0,,0,,0,,1,133931.1154
12889.16998,-15800,-14100,-25400,3.84,1.79,2.09,22666.29909,0,,0,,0,,1,133931.1154
12890.16998,-15600,-14000,-25200,3.85,1.8,2.11,22666.29909,0,,0,,0,,1,133931.1154
12891.16998,-15400,-13900,-25100,3.86,1.81,2.12,22666.29909,0,,0,,0,,1,133931.1154
12892.16998,-15100,-13800,-25000,3.87,1.82,2.14,22666.29909,0,,0,,0,,1,133931.1154
12893.16998,-14900,-13700,-24800,3.88,1.83,2.16,22666.29909,0,,0,,0,,1,133931.1154
12894.16998,-14700,-13600,-24700,3.89,1.84,2.18,22666.29909,0,,0,,0,,1,133931.1154
12895.16998,-14400,-13400,-24600,3.91,1.85,2.2,22666.29909,0,,0,,0,,1,133931.1154
12896.16998,-14200,-13300,-24500,3.92,1.86,2.22,22666.29909,0,,0,,0,,1,133931.1154
12897.16998,-14000,-13200,-24300,3.93,1.87,2.23,22666.29909,0,,0,,0,,1,133931.1154
12898.16998,-13700,-13100,-24200,3.94,1.88,2.25,22666.29909,0,,0,,0,,1,133931.1154
12899.16998,-13500,-13000,-24000,3.95,1.89,2.27,22666.29909,0,,0,,0,,1,133931.1154
12900.16998,-13300,-12900,-23900,3.96,1.91,2.3,22666.29909,0,,0,,0,,1,133931.1154
12901.16998,-13000,-12800,-23800,3.97,1.92,2.32,22666.29909,0,,0,,0,,1,133931.1154
12902.16998,-12800,-12700,-23600,3.98,1.93,2.34,22666.29909,0,,0,,0,,1,133931.1154
12903.16998,-12600,-12500,-23500,4,1.94,2.36,22666.29909,0,,0,,0,,1,133931.1154
12904.16998,-12300,-12400,-23300,4.01,1.95,2.38,22666.29909,0,,0,,0,,1,133931.1154
12905.16998,-12100,-12300,-23200,4.02,1.96,2.4,22666.29909,0,,0,,0,,1,133931.1154
12906.16998,-11800,-12200,-23100,4.03,1.98,2.43,22666.29909,0,,0,,0,,1,133931.1154
12907.16998,-11600,-12100,-22900,4.04,1.99,2.45,22666.29909,0,,0,,0,,1,133931.1154
12908.16998,-11300,-11900,-22800,4.06,2,2.48,22666.29909,0,,0,,0,,1,133931.1154
12909.16998,-11100,-11800,-22600,4.07,2.01,2.5,22666.29909,0,,0,,0,,1,133931.1154
12910.16998,-10900,-11700,-22500,4.08,2.03,2.53,22666.29909,0,,0,,0,,1,133931.1154
12911.16998,-10600,-11600,-22300,4.09,2.04,2.55,22666.29909,0,,0,,0,,1,133931.1154
12912.16998,-10400,-11500,-22200,4.11,2.06,2.58,22666.29909,0,,0,,0,,1,133931.1154
12913.16998,-10100,-11300,-22000,4.12,2.07,2.61,22666.29909,0,,0,,0,,1,133931.1154
12914.16998,-9870,-11200,-21800,4.13,2.08,2.63,22666.29909,0,,0,,0,,1,133931.1154
12915.16998,-9620,-11100,-21700,4.14,2.1,2.66,22666.29909,0,,0,,0,,1,133931.1154
12916.16998,-9370,-11000,-21500,4.16,2.11,2.69,22666.29909,0,,0,,0,,1,133931.1154
12917.16998,-9120,-10800,-21400,4.17,2.13,2.72,22666.29909,0,,0,,0,,1,133931.1154
12918.16998,-8870,-10700,-21200,4.18,2.14,2.75,22666.29909,0,,0,,0,,1,133931.1154
12919.16998,-8620,-10600,-21000,4.2,2.16,2.78,22666.29909,0,,0,,0,,1,133931.1154
12920.16998,-8370,-10400,-20900,4.21,2.18,2.82,22666.29909,0,,0,,0,,1,133931.1154
12921.16998,-8120,-10300,-20700,4.22,2.19,2.85,22666.29909,0,,0,,0,,1,133931.1154
12922.16998,-7860,-10200,-20500,4.24,2.21,2.88,22666.29909,0,,0,,0,,1,133931.1154
